collected_at,excluded_reason,match_score,match_status,normalized_price_krw,pack_count,parsed_volume_unit,parsed_volume_value,price_krw,product_key,source,title,url,usable_for_baseline
2026-06-15T08:46:26Z,,90,candidate,37810,1,ml,60.0,37810,에뛰드순정2x베리어크림60ml,danawa,수분보충 에뛰드 순정 2X 베리어 보습 크림 60ml,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228184&cate_c4=229555&cmpny_c=TH201&link_prod_c=9426085778&keyword=%EC%97%90%EB%9B%B0%EB%93%9C+%EC%88%9C%EC%A0%95+2x+%EB%B2%A0%EB%A6%AC%EC%96%B4+%ED%81%AC%EB%A6%BC&r=17815132041897&cate=18355397,True
2026-06-15T08:46:26Z,,90,candidate,37050,1,ml,60.0,37050,에뛰드순정2x베리어크림60ml,danawa,필수뷰티 에뛰드 순정 2x 베리어 보습 크림 60ml,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228184&cate_c4=229555&cmpny_c=TH201&link_prod_c=9427511848&keyword=%EC%97%90%EB%9B%B0%EB%93%9C+%EC%88%9C%EC%A0%95+2x+%EB%B2%A0%EB%A6%AC%EC%96%B4+%ED%81%AC%EB%A6%BC&r=17815132041926&cate=18355397,True
2026-06-15T08:46:26Z,,90,candidate,34200,1,ml,60.0,34200,에뛰드순정2x베리어크림60ml,danawa,에뛰드 필수뷰티 에뛰드 순정 2x 베리어 보습 크림 60ml,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228184&cate_c4=229555&cmpny_c=EE309&link_prod_c=LO2698576937&keyword=%EC%97%90%EB%9B%B0%EB%93%9C+%EC%88%9C%EC%A0%95+2x+%EB%B2%A0%EB%A6%AC%EC%96%B4+%ED%81%AC%EB%A6%BC&r=17815132044044&cate=18355397,True
2026-06-15T08:46:26Z,,90,candidate,35440,1,ml,60.0,35440,에뛰드순정2x베리어크림60ml,danawa,뷰티톤업 [ 에뛰드 ] 순정 2X 베리어 보습 크림 60ml,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228184&cate_c4=229555&cmpny_c=TH201&link_prod_c=9393326103&keyword=%EC%97%90%EB%9B%B0%EB%93%9C+%EC%88%9C%EC%A0%95+2x+%EB%B2%A0%EB%A6%AC%EC%96%B4+%ED%81%AC%EB%A6%BC&r=17815132046701&cate=18355397,True
2026-06-15T08:46:26Z,,90,candidate,22900,1,ml,60.0,22900,에뛰드순정2x베리어크림60ml,danawa,[ 에뛰드 ] new 순정 2x 베리어 보습 크림 60ml,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228184&cate_c4=229555&cmpny_c=TH201&link_prod_c=9343311565&keyword=%EC%97%90%EB%9B%B0%EB%93%9C+%EC%88%9C%EC%A0%95+2x+%EB%B2%A0%EB%A6%AC%EC%96%B4+%ED%81%AC%EB%A6%BC&r=17815132045892&cate=18355397,True
2026-06-15T08:46:26Z,,90,candidate,15810,1,ml,60.0,15810,에뛰드순정2x베리어크림60ml,danawa,(주) 에뛰드 순정 2x 베리어 보습 크림 60ml 민감한 피부용 수분 크림 저자극 케어,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228184&cate_c4=229555&cmpny_c=TH201&link_prod_c=3015016900&keyword=%EC%97%90%EB%9B%B0%EB%93%9C+%EC%88%9C%EC%A0%95+2x+%EB%B2%A0%EB%A6%AC%EC%96%B4+%ED%81%AC%EB%A6%BC&r=17815132047384&cate=18355397,True
2026-06-15T08:46:26Z,,80,candidate,21930,1,매,100.0,21930,메디힐마데카소사이드흔적패드100매,danawa,메디힐 마데카소사이드 흔적 패드 100매,https://prod.danawa.com/info/?pcode=89518106&keyword=%EB%A9%94%EB%94%94%ED%9E%90+%EB%A7%88%EB%8D%B0%EC%B9%B4%EC%86%8C%EC%82%AC%EC%9D%B4%EB%93%9C+%ED%8C%A8%EB%93%9C&cate=18255391,True
2026-06-15T08:46:26Z,,80,candidate,31850,1,매,100.0,31850,메디힐마데카소사이드흔적패드100매,danawa,메디힐 마데카소사이드 흔적 패드 100매,https://prod.danawa.com/info/?pcode=20404715&keyword=%EB%A9%94%EB%94%94%ED%9E%90+%EB%A7%88%EB%8D%B0%EC%B9%B4%EC%86%8C%EC%82%AC%EC%9D%B4%EB%93%9C+%ED%8C%A8%EB%93%9C&cate=18255391,True
2026-06-15T08:46:26Z,,60,candidate,23700,1,,,23700,메디힐마데카소사이드흔적패드100매,danawa,[대용량흔적 패드 ] mediheal l 마데카소사이드 흔적 패드 리필 떠블기획 집게 포함 메디힐 네모 패드 MEDIHEAL PAD 1개 200개입,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228214&cate_c4=229609&cmpny_c=TP40F&link_prod_c=I25295285026&keyword=%EB%A9%94%EB%94%94%ED%9E%90+%EB%A7%88%EB%8D%B0%EC%B9%B4%EC%86%8C%EC%82%AC%EC%9D%B4%EB%93%9C+%ED%8C%A8%EB%93%9C&r=17815132064498&cate=1833746,True
2026-06-15T08:46:26Z,volume_mismatch,20,excluded,36020,1,매,200.0,36020,메디힐마데카소사이드흔적패드100매,danawa,144866 MEDIHEAL KBO 콜라보/선수키링 증정 더마 토너 패드 200매 ( 마데카소사이드 /티트리/PDRN),https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228085&cate_c3=228493&cate_c4=0&cmpny_c=EE715&link_prod_c=F586948268&keyword=%EB%A9%94%EB%94%94%ED%9E%90+%EB%A7%88%EB%8D%B0%EC%B9%B4%EC%86%8C%EC%82%AC%EC%9D%B4%EB%93%9C+%ED%8C%A8%EB%93%9C&r=17815132069597&cate=18322871,False
2026-06-15T08:46:26Z,,60,candidate,34630,1,,,34630,메디힐마데카소사이드흔적패드100매,danawa,메디힐 마데카소사이드 흔적 패드 100 + 100(리필),https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228193&cate_c4=0&cmpny_c=EE715&link_prod_c=F586972755&keyword=%EB%A9%94%EB%94%94%ED%9E%90+%EB%A7%88%EB%8D%B0%EC%B9%B4%EC%86%8C%EC%82%AC%EC%9D%B4%EB%93%9C+%ED%8C%A8%EB%93%9C&r=17815132062561&cate=18255391,True
2026-06-15T08:46:26Z,,60,candidate,35460,1,,,35460,메디힐마데카소사이드흔적패드100매,danawa,메디힐 마데카소사이드 흔적 패드 100 + 100(리필),https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228193&cate_c4=0&cmpny_c=EE128&link_prod_c=4778983845&keyword=%EB%A9%94%EB%94%94%ED%9E%90+%EB%A7%88%EB%8D%B0%EC%B9%B4%EC%86%8C%EC%82%AC%EC%9D%B4%EB%93%9C+%ED%8C%A8%EB%93%9C&r=17815132068015&cate=18255391,True
2026-06-15T08:46:26Z,volume_mismatch,20,excluded,37260,1,매,200.0,37260,메디힐마데카소사이드흔적패드100매,danawa,144866 MEDIHEAL KBO 콜라보/선수키링 증정 더마 토너 패드 200매 ( 마데카소사이드 /티트리/PDRN),https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228085&cate_c3=228499&cate_c4=0&cmpny_c=EE128&link_prod_c=4778957308&keyword=%EB%A9%94%EB%94%94%ED%9E%90+%EB%A7%88%EB%8D%B0%EC%B9%B4%EC%86%8C%EC%82%AC%EC%9D%B4%EB%93%9C+%ED%8C%A8%EB%93%9C&r=17815132064638&cate=18222863,False
2026-06-15T08:46:26Z,,60,candidate,38130,1,,,38130,메디힐마데카소사이드흔적패드100매,danawa,메디힐 마데카소사이드 흔적 패드 100 + 100(리필),https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228193&cate_c4=0&cmpny_c=TH201&link_prod_c=9424742129&keyword=%EB%A9%94%EB%94%94%ED%9E%90+%EB%A7%88%EB%8D%B0%EC%B9%B4%EC%86%8C%EC%82%AC%EC%9D%B4%EB%93%9C+%ED%8C%A8%EB%93%9C&r=17815132061519&cate=18255391,True
2026-06-15T08:46:26Z,,90,candidate,19550,1,매,60.0,19550,니들리데일리토너패드60매,danawa,니들리 데일리 토너 패드 60매,https://prod.danawa.com/info/?pcode=12587132&keyword=%EB%8B%88%EB%93%A4%EB%A6%AC+%EB%8D%B0%EC%9D%BC%EB%A6%AC+%ED%86%A0%EB%84%88+%ED%8C%A8%EB%93%9C&cate=18255391,True
2026-06-15T08:46:26Z,,90,candidate,19550,1,매,60.0,19550,니들리데일리토너패드60매,danawa,니들리 데일리 토너 패드 60매,https://prod.danawa.com/info/?pcode=115724427&keyword=%EB%8B%88%EB%93%A4%EB%A6%AC+%EB%8D%B0%EC%9D%BC%EB%A6%AC+%ED%86%A0%EB%84%88+%ED%8C%A8%EB%93%9C&cate=18255391,True
2026-06-15T08:46:26Z,mask_or_pack_variant,90,excluded,93330,1,매,60.0,93330,니들리데일리토너패드60매,danawa,SSG 수분보충 니들리 데일리 모공 토너 패드 추천 닦토 팩토 60매,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228193&cate_c4=0&cmpny_c=EE309&link_prod_c=LO2700451588&keyword=%EB%8B%88%EB%93%A4%EB%A6%AC+%EB%8D%B0%EC%9D%BC%EB%A6%AC+%ED%86%A0%EB%84%88+%ED%8C%A8%EB%93%9C&r=17815132077171&cate=18255391,False
2026-06-15T08:46:26Z,volume_mismatch,70,excluded,53000,1,매,80.0,53000,니들리데일리토너패드60매,danawa,니들리 데일리 토너 패드 80매 (+80매 리필),https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228193&cate_c4=0&cmpny_c=TP40F&link_prod_c=I28657721544&keyword=%EB%8B%88%EB%93%A4%EB%A6%AC+%EB%8D%B0%EC%9D%BC%EB%A6%AC+%ED%86%A0%EB%84%88+%ED%8C%A8%EB%93%9C&r=17815132072461&cate=18255391,False
2026-06-15T08:46:26Z,volume_mismatch,30,excluded,28890,1,매,80.0,28890,니들리데일리토너패드60매,danawa,144794 NEEDLY 데일리 토너 패드 80매,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228085&cate_c3=228493&cate_c4=0&cmpny_c=EE715&link_prod_c=F586930005&keyword=%EB%8B%88%EB%93%A4%EB%A6%AC+%EB%8D%B0%EC%9D%BC%EB%A6%AC+%ED%86%A0%EB%84%88+%ED%8C%A8%EB%93%9C&r=17815132074387&cate=18322871,False
2026-06-15T08:46:26Z,volume_mismatch,30,excluded,29880,1,매,80.0,29880,니들리데일리토너패드60매,danawa,144794 NEEDLY 데일리 토너 패드 80매,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228193&cate_c4=0&cmpny_c=EE128&link_prod_c=4778941293&keyword=%EB%8B%88%EB%93%A4%EB%A6%AC+%EB%8D%B0%EC%9D%BC%EB%A6%AC+%ED%86%A0%EB%84%88+%ED%8C%A8%EB%93%9C&r=17815132077238&cate=18255391,False
2026-06-15T08:46:26Z,volume_mismatch,30,excluded,29880,1,매,80.0,29880,니들리데일리토너패드60매,danawa,NEEDLY 144794 NEEDLY 데일리 토너 패드 80매,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=72&cate_c2=59670&cate_c3=59686&cate_c4=0&cmpny_c=EE309&link_prod_c=LO2699783966&keyword=%EB%8B%88%EB%93%A4%EB%A6%AC+%EB%8D%B0%EC%9D%BC%EB%A6%AC+%ED%86%A0%EB%84%88+%ED%8C%A8%EB%93%9C&r=17815132078186&cate=10248632,False
2026-06-15T08:46:26Z,,90,candidate,71370,1,매,60.0,71370,니들리데일리토너패드60매,danawa,Auction 기초케어 니들리 데일리 토너 패드 60매,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228193&cate_c4=0&cmpny_c=EE309&link_prod_c=LO2699033829&keyword=%EB%8B%88%EB%93%A4%EB%A6%AC+%EB%8D%B0%EC%9D%BC%EB%A6%AC+%ED%86%A0%EB%84%88+%ED%8C%A8%EB%93%9C&r=17815132077428&cate=18255391,True
2026-06-15T08:46:26Z,volume_mismatch,70,excluded,29050,1,ml,400.0,29050,마녀공장퓨어클렌징오일200ml,danawa,마녀 공장 퓨어 클렌징 오일 400ml,https://prod.danawa.com/info/?pcode=11264799&keyword=%EB%A7%88%EB%85%80%EA%B3%B5%EC%9E%A5+%ED%93%A8%EC%96%B4+%ED%81%B4%EB%A0%8C%EC%A7%95+%EC%98%A4%EC%9D%BC&cate=18322864,False
2026-06-15T08:46:26Z,,90,candidate,15370,1,ml,200.0,15370,마녀공장퓨어클렌징오일200ml,danawa,마녀 공장 퓨어 클렌징 오일 200ml,https://prod.danawa.com/info/?pcode=6147107&keyword=%EB%A7%88%EB%85%80%EA%B3%B5%EC%9E%A5+%ED%93%A8%EC%96%B4+%ED%81%B4%EB%A0%8C%EC%A7%95+%EC%98%A4%EC%9D%BC&cate=18322866,True
2026-06-15T08:46:26Z,volume_mismatch,70,excluded,27020,1,ml,400.0,27020,마녀공장퓨어클렌징오일200ml,danawa,마녀 공장 퓨어 클렌징 오일 400ml,https://prod.danawa.com/info/?pcode=119240089&keyword=%EB%A7%88%EB%85%80%EA%B3%B5%EC%9E%A5+%ED%93%A8%EC%96%B4+%ED%81%B4%EB%A0%8C%EC%A7%95+%EC%98%A4%EC%9D%BC&cate=18322866,False
2026-06-15T08:46:26Z,volume_mismatch,70,excluded,23100,1,ml,145.0,23100,마녀공장퓨어클렌징오일200ml,danawa,마녀 공장 퓨어 클렌징 오일 145ml + 클렌징 폼 100ml 듀오세트,https://prod.danawa.com/info/?pcode=122673459&keyword=%EB%A7%88%EB%85%80%EA%B3%B5%EC%9E%A5+%ED%93%A8%EC%96%B4+%ED%81%B4%EB%A0%8C%EC%A7%95+%EC%98%A4%EC%9D%BC&cate=18322866,False
2026-06-15T08:46:26Z,,70,candidate,21130,1,매,50.0,21130,마녀공장퓨어클렌징오일200ml,danawa,마녀 공장 블랙헤드 퓨어 클렌징 오일 킬패드 50매,https://prod.danawa.com/info/?pcode=122673480&keyword=%EB%A7%88%EB%85%80%EA%B3%B5%EC%9E%A5+%ED%93%A8%EC%96%B4+%ED%81%B4%EB%A0%8C%EC%A7%95+%EC%98%A4%EC%9D%BC&cate=18322871,True
2026-06-15T08:46:26Z,,90,candidate,32000,1,ml,200.0,32000,마녀공장퓨어클렌징오일200ml,danawa,마녀 공장 퓨어 클렌징 오일 딥 클린 200ml,https://prod.danawa.com/info/?pcode=122674285&keyword=%EB%A7%88%EB%85%80%EA%B3%B5%EC%9E%A5+%ED%93%A8%EC%96%B4+%ED%81%B4%EB%A0%8C%EC%A7%95+%EC%98%A4%EC%9D%BC&cate=18322866,True
2026-06-15T08:46:26Z,,90,candidate,23200,1,ml,200.0,23200,마녀공장퓨어클렌징오일200ml,danawa,마녀 공장 퓨어 클렌징 오일 딥클린 200ml,https://prod.danawa.com/info/?pcode=30705413&keyword=%EB%A7%88%EB%85%80%EA%B3%B5%EC%9E%A5+%ED%93%A8%EC%96%B4+%ED%81%B4%EB%A0%8C%EC%A7%95+%EC%98%A4%EC%9D%BC&cate=18322866,True
2026-06-15T08:46:26Z,,90,candidate,19900,1,ml,200.0,19900,마녀공장퓨어클렌징오일200ml,danawa,마녀 공장 퓨어 클렌징 오일 200ml 트래블 세트 4종,https://prod.danawa.com/info/?pcode=122671695&keyword=%EB%A7%88%EB%85%80%EA%B3%B5%EC%9E%A5+%ED%93%A8%EC%96%B4+%ED%81%B4%EB%A0%8C%EC%A7%95+%EC%98%A4%EC%9D%BC&cate=18322866,True
2026-06-15T08:46:26Z,,80,candidate,13570,1,ml,500.0,13570,바이오더마센시비오h2o500ml,danawa,바이오더마 센시비오 H2O 클렌징 워터 500ml,https://prod.danawa.com/info/?pcode=3090485&keyword=%EB%B0%94%EC%9D%B4%EC%98%A4%EB%8D%94%EB%A7%88+%EC%84%BC%EC%8B%9C%EB%B9%84%EC%98%A4+H2O&cate=18322872,True
2026-06-15T08:46:26Z,volume_mismatch,60,excluded,79700,1,ml,850.0,79700,바이오더마센시비오h2o500ml,danawa,바이오더마 센시비오 H2O 클렌징 워터 850ml,https://prod.danawa.com/info/?pcode=103264316&keyword=%EB%B0%94%EC%9D%B4%EC%98%A4%EB%8D%94%EB%A7%88+%EC%84%BC%EC%8B%9C%EB%B9%84%EC%98%A4+H2O&cate=18322872,False
2026-06-15T08:46:26Z,,80,candidate,20020,2,ml,500.0,40040,바이오더마센시비오h2o500ml,danawa,바이오더마 센시비오 클렌징 H2O 500ml x 2p + 100ml 1세트,https://prod.danawa.com/info/?pcode=30701438&keyword=%EB%B0%94%EC%9D%B4%EC%98%A4%EB%8D%94%EB%A7%88+%EC%84%BC%EC%8B%9C%EB%B9%84%EC%98%A4+H2O&cate=18322872,True
2026-06-15T08:46:26Z,volume_mismatch,60,excluded,5428,1,ml,100.0,5428,바이오더마센시비오h2o500ml,danawa,바이오더마 센시비오 H2O 클렌징 워터 100ml,https://prod.danawa.com/info/?pcode=57241754&keyword=%EB%B0%94%EC%9D%B4%EC%98%A4%EB%8D%94%EB%A7%88+%EC%84%BC%EC%8B%9C%EB%B9%84%EC%98%A4+H2O&cate=18322872,False
2026-06-15T08:46:26Z,,80,candidate,24840,1,ml,500.0,24840,바이오더마센시비오h2o500ml,danawa,바이오더마 센시비오 H2O 클렌징 워터 펌프형 500ml,https://prod.danawa.com/info/?pcode=32915834&keyword=%EB%B0%94%EC%9D%B4%EC%98%A4%EB%8D%94%EB%A7%88+%EC%84%BC%EC%8B%9C%EB%B9%84%EC%98%A4+H2O&cate=18322872,True
2026-06-15T08:46:26Z,volume_mismatch,60,excluded,35860,1,ml,100.0,35860,바이오더마센시비오h2o500ml,danawa,바이오더마 센시비오 H2O 클렌징워터 100ml,https://prod.danawa.com/info/?pcode=10548135&keyword=%EB%B0%94%EC%9D%B4%EC%98%A4%EB%8D%94%EB%A7%88+%EC%84%BC%EC%8B%9C%EB%B9%84%EC%98%A4+H2O&cate=18322864,False
2026-06-15T08:46:26Z,volume_mismatch,60,excluded,11780,1,ml,250.0,11780,바이오더마센시비오h2o500ml,danawa,바이오더마 센시비오 H2O AR 250ml,https://prod.danawa.com/info/?pcode=40786028&keyword=%EB%B0%94%EC%9D%B4%EC%98%A4%EB%8D%94%EB%A7%88+%EC%84%BC%EC%8B%9C%EB%B9%84%EC%98%A4+H2O&cate=18322872,False
2026-06-15T08:46:26Z,volume_mismatch,60,excluded,12000,1,ml,125.0,12000,바이오더마센시비오h2o500ml,danawa,바이오더마 센시비오 H2O eye 립 아이 리무버 125ml,https://prod.danawa.com/info/?pcode=30700298&keyword=%EB%B0%94%EC%9D%B4%EC%98%A4%EB%8D%94%EB%A7%88+%EC%84%BC%EC%8B%9C%EB%B9%84%EC%98%A4+H2O&cate=18322864,False
2026-06-15T08:46:26Z,,90,candidate,20160,1,ml,30.0,20160,이니스프리레티놀시카흔적앰플30ml,danawa,이니스프리 레티놀 시카 흔적 앰플 30ml,https://prod.danawa.com/info/?pcode=28468094&keyword=%EC%9D%B4%EB%8B%88%EC%8A%A4%ED%94%84%EB%A6%AC+%EB%A0%88%ED%8B%B0%EB%86%80+%EC%8B%9C%EC%B9%B4+%EC%95%B0%ED%94%8C&cate=18255393,True
2026-06-15T08:46:26Z,volume_mismatch,70,excluded,26230,1,ml,50.0,26230,이니스프리레티놀시카흔적앰플30ml,danawa,이니스프리 레티놀 시카 흔적 앰플 50ml,https://prod.danawa.com/info/?pcode=19173959&keyword=%EC%9D%B4%EB%8B%88%EC%8A%A4%ED%94%84%EB%A6%AC+%EB%A0%88%ED%8B%B0%EB%86%80+%EC%8B%9C%EC%B9%B4+%EC%95%B0%ED%94%8C&cate=18255393,False
2026-06-15T08:46:26Z,mask_or_pack_variant,70,excluded,1550,1,,,1550,이니스프리레티놀시카흔적앰플30ml,danawa,이니스프리 레티놀 시카 흔적 앰플 겔 마스크,https://prod.danawa.com/info/?pcode=99978059&keyword=%EC%9D%B4%EB%8B%88%EC%8A%A4%ED%94%84%EB%A6%AC+%EB%A0%88%ED%8B%B0%EB%86%80+%EC%8B%9C%EC%B9%B4+%EC%95%B0%ED%94%8C&cate=1833746,False
2026-06-15T08:46:26Z,,90,candidate,32480,1,ml,30.0,32480,이니스프리레티놀시카흔적앰플30ml,danawa,이니스프리 레티놀 시카 리페어 앰플 (구) 30ml,https://prod.danawa.com/info/?pcode=41324429&keyword=%EC%9D%B4%EB%8B%88%EC%8A%A4%ED%94%84%EB%A6%AC+%EB%A0%88%ED%8B%B0%EB%86%80+%EC%8B%9C%EC%B9%B4+%EC%95%B0%ED%94%8C&cate=18255393,True
2026-06-15T08:46:26Z,,70,candidate,22300,1,매,9.0,22300,이니스프리레티놀시카흔적앰플30ml,danawa,이니스프리 레티놀 시카 앰플 포커싱 패치 9매,https://prod.danawa.com/info/?pcode=89517977&keyword=%EC%9D%B4%EB%8B%88%EC%8A%A4%ED%94%84%EB%A6%AC+%EB%A0%88%ED%8B%B0%EB%86%80+%EC%8B%9C%EC%B9%B4+%EC%95%B0%ED%94%8C&cate=1833746,True
2026-06-15T08:46:26Z,volume_mismatch,70,excluded,32900,1,ml,80.0,32900,이니스프리레티놀시카흔적앰플30ml,danawa,이니스프리 레티놀 시카 리페어 앰플 80ml,https://prod.danawa.com/info/?pcode=99978038&keyword=%EC%9D%B4%EB%8B%88%EC%8A%A4%ED%94%84%EB%A6%AC+%EB%A0%88%ED%8B%B0%EB%86%80+%EC%8B%9C%EC%B9%B4+%EC%95%B0%ED%94%8C&cate=18255393,False
2026-06-15T08:46:26Z,volume_mismatch,70,excluded,36810,1,ml,50.0,36810,이니스프리레티놀시카흔적앰플30ml,danawa,이니스프리 레티놀 시카 리페어 앰플 50ml,https://prod.danawa.com/info/?pcode=40779230&keyword=%EC%9D%B4%EB%8B%88%EC%8A%A4%ED%94%84%EB%A6%AC+%EB%A0%88%ED%8B%B0%EB%86%80+%EC%8B%9C%EC%B9%B4+%EC%95%B0%ED%94%8C&cate=18255393,False
2026-06-15T08:46:26Z,,90,candidate,44400,1,ml,30.0,44400,이니스프리레티놀시카흔적앰플30ml,danawa,UnKnown 이니스프리 레티놀 시카 흔적 앰플 30ml 더블 기획,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228199&cate_c4=0&cmpny_c=EE309&link_prod_c=LO2701302331&keyword=%EC%9D%B4%EB%8B%88%EC%8A%A4%ED%94%84%EB%A6%AC+%EB%A0%88%ED%8B%B0%EB%86%80+%EC%8B%9C%EC%B9%B4+%EC%95%B0%ED%94%8C&r=17815132106490&cate=18255393,True
2026-06-15T08:46:26Z,volume_mismatch,60,excluded,8990,1,ml,50.0,8990,셀리맥스노니앰플30ml,danawa,셀리맥스 더 리얼 노니 에너지 앰플 미스트 50ml,https://prod.danawa.com/info/?pcode=10320222&keyword=%EC%85%80%EB%A6%AC%EB%A7%A5%EC%8A%A4+%EB%85%B8%EB%8B%88+%EC%95%B0%ED%94%8C&cate=1833204,False
2026-06-15T08:46:26Z,,80,candidate,14900,1,ml,30.0,14900,셀리맥스노니앰플30ml,danawa,셀리맥스 더 리얼 노니 에너지 앰플 30ml,https://prod.danawa.com/info/?pcode=8866478&keyword=%EC%85%80%EB%A6%AC%EB%A7%A5%EC%8A%A4+%EB%85%B8%EB%8B%88+%EC%95%B0%ED%94%8C&cate=18255393,True
2026-06-15T08:46:26Z,mask_or_pack_variant,60,excluded,15000,1,,,15000,셀리맥스노니앰플30ml,danawa,셀리맥스 노니 앰플 마스크,https://prod.danawa.com/info/?pcode=96824249&keyword=%EC%85%80%EB%A6%AC%EB%A7%A5%EC%8A%A4+%EB%85%B8%EB%8B%88+%EC%95%B0%ED%94%8C&cate=1833746,False
2026-06-15T08:46:26Z,mask_or_pack_variant,60,excluded,15000,1,,,15000,셀리맥스노니앰플30ml,danawa,셀리맥스 더 리얼 노니 에너지 앰플 마스크,https://prod.danawa.com/info/?pcode=10208487&keyword=%EC%85%80%EB%A6%AC%EB%A7%A5%EC%8A%A4+%EB%85%B8%EB%8B%88+%EC%95%B0%ED%94%8C&cate=1823021,False
2026-06-15T08:46:26Z,,80,candidate,13990,1,ml,30.0,13990,셀리맥스노니앰플30ml,danawa,셀리맥스 노니 에너지 앰플 30ml,https://prod.danawa.com/info/?pcode=40780628&keyword=%EC%85%80%EB%A6%AC%EB%A7%A5%EC%8A%A4+%EB%85%B8%EB%8B%88+%EC%95%B0%ED%94%8C&cate=18255393,True
2026-06-15T08:46:26Z,volume_mismatch,60,excluded,40500,1,ml,80.0,40500,셀리맥스노니앰플30ml,danawa,속보습/속광/진정 셀리맥스 더 리얼 노니 에너지 앰플 80ml 기획(+10ml),https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228073&cate_c3=228382&cate_c4=230158&cmpny_c=EE128&link_prod_c=4780319187&keyword=%EC%85%80%EB%A6%AC%EB%A7%A5%EC%8A%A4+%EB%85%B8%EB%8B%88+%EC%95%B0%ED%94%8C&r=17815132118809&cate=18313575,False
2026-06-15T08:46:26Z,volume_mismatch,60,excluded,40500,1,ml,80.0,40500,셀리맥스노니앰플30ml,danawa,속보습/속광/진정 셀리맥스 더 리얼 노니 에너지 앰플 80ml 기획(+10ml),https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228073&cate_c3=228382&cate_c4=230158&cmpny_c=EE715&link_prod_c=F588468325&keyword=%EC%85%80%EB%A6%AC%EB%A7%A5%EC%8A%A4+%EB%85%B8%EB%8B%88+%EC%95%B0%ED%94%8C&r=17815132119331&cate=18313575,False
2026-06-15T08:46:26Z,volume_mismatch,60,excluded,40140,1,ml,80.0,40140,셀리맥스노니앰플30ml,danawa,[속보습/속광/진정] 셀리맥스 더 리얼 노니 에너지 앰플 80ml 기획(+10ml),https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228073&cate_c3=228382&cate_c4=230158&cmpny_c=TH201&link_prod_c=9428759071&keyword=%EC%85%80%EB%A6%AC%EB%A7%A5%EC%8A%A4+%EB%85%B8%EB%8B%88+%EC%95%B0%ED%94%8C&r=17815132117392&cate=18313575,False
