brand,category,collected_at,error,excluded_reason,match_score,price_krw,result_title,seed_product,seed_query,source,status,url,usable_for_baseline,volume_hint
라운드랩,토너,20260614T072339Z,,,60,35330,라운드 랩 1025 독도 토너 500ml+100ml,1025 독도 토너,라운드랩 독도 토너,danawa,200,https://prod.danawa.com/info/?pcode=111742991&keyword=%EB%9D%BC%EC%9A%B4%EB%93%9C%EB%9E%A9+%EB%8F%85%EB%8F%84+%ED%86%A0%EB%84%88&cate=18255391,True,200ml
라운드랩,토너,20260614T072339Z,,,80,21520,라운드 랩 1025 독도 토너 200ml + 로션 200ml,1025 독도 토너,라운드랩 독도 토너,danawa,200,https://prod.danawa.com/info/?pcode=5802548&keyword=%EB%9D%BC%EC%9A%B4%EB%93%9C%EB%9E%A9+%EB%8F%85%EB%8F%84+%ED%86%A0%EB%84%88&cate=18255390,True,200ml
라운드랩,토너,20260614T072339Z,,,80,9550,라운드 랩 1025 독도 토너 200ml,1025 독도 토너,라운드랩 독도 토너,danawa,200,https://prod.danawa.com/info/?pcode=4926856&keyword=%EB%9D%BC%EC%9A%B4%EB%93%9C%EB%9E%A9+%EB%8F%85%EB%8F%84+%ED%86%A0%EB%84%88&cate=18255391,True,200ml
라운드랩,토너,20260614T072339Z,,,60,32270,라운드 랩 1025 독도 토너 500ml(+ 독도 로션100ml),1025 독도 토너,라운드랩 독도 토너,danawa,200,https://prod.danawa.com/info/?pcode=45425615&keyword=%EB%9D%BC%EC%9A%B4%EB%93%9C%EB%9E%A9+%EB%8F%85%EB%8F%84+%ED%86%A0%EB%84%88&cate=18255390,True,200ml
라운드랩,토너,20260614T072339Z,,,60,37890,라운드 랩 1025 독도 토너 500ml + 로션 400ml,1025 독도 토너,라운드랩 독도 토너,danawa,200,https://prod.danawa.com/info/?pcode=49637408&keyword=%EB%9D%BC%EC%9A%B4%EB%93%9C%EB%9E%A9+%EB%8F%85%EB%8F%84+%ED%86%A0%EB%84%88&cate=18255390,True,200ml
라운드랩,토너,20260614T072339Z,,,80,15540,라운드 랩 1025 독도 토너 200ml + 50ml,1025 독도 토너,라운드랩 독도 토너,danawa,200,https://prod.danawa.com/info/?pcode=112842327&keyword=%EB%9D%BC%EC%9A%B4%EB%93%9C%EB%9E%A9+%EB%8F%85%EB%8F%84+%ED%86%A0%EB%84%88&cate=18255391,True,200ml
토리든,세럼,20260614T072339Z,,,80,14040,토리든 NEW 다이브 인 저분자 히알루론산 세럼 50ml,다이브인 세럼,토리든 다이브인 세럼,danawa,200,https://prod.danawa.com/info/?pcode=28055750&keyword=%ED%86%A0%EB%A6%AC%EB%93%A0+%EB%8B%A4%EC%9D%B4%EB%B8%8C%EC%9D%B8+%EC%84%B8%EB%9F%BC&cate=18255393,True,50ml
토리든,세럼,20260614T072339Z,,,80,12910,토리든 다이브 인 저분자 히알루론산 세럼 50ml,다이브인 세럼,토리든 다이브인 세럼,danawa,200,https://prod.danawa.com/info/?pcode=111633540&keyword=%ED%86%A0%EB%A6%AC%EB%93%A0+%EB%8B%A4%EC%9D%B4%EB%B8%8C%EC%9D%B8+%EC%84%B8%EB%9F%BC&cate=18255393,True,50ml
토리든,세럼,20260614T072339Z,,,60,26820,토리든 다이브 인 저분자 히알루론산 세럼 100ml,다이브인 세럼,토리든 다이브인 세럼,danawa,200,https://prod.danawa.com/info/?pcode=12440450&keyword=%ED%86%A0%EB%A6%AC%EB%93%A0+%EB%8B%A4%EC%9D%B4%EB%B8%8C%EC%9D%B8+%EC%84%B8%EB%9F%BC&cate=18255393,True,50ml
토리든,세럼,20260614T072339Z,,,60,28350,토리든 다이브 인 저분자 히알루론산 세럼 100mlx1개+20mlx2개,다이브인 세럼,토리든 다이브인 세럼,danawa,200,https://prod.danawa.com/info/?pcode=71940029&keyword=%ED%86%A0%EB%A6%AC%EB%93%A0+%EB%8B%A4%EC%9D%B4%EB%B8%8C%EC%9D%B8+%EC%84%B8%EB%9F%BC&cate=18255393,True,50ml
토리든,세럼,20260614T072339Z,,,60,13650,토리든 다이브 인 저분자 히알루론산 세럼 40ml,다이브인 세럼,토리든 다이브인 세럼,danawa,200,https://prod.danawa.com/info/?pcode=30649103&keyword=%ED%86%A0%EB%A6%AC%EB%93%A0+%EB%8B%A4%EC%9D%B4%EB%B8%8C%EC%9D%B8+%EC%84%B8%EB%9F%BC&cate=18255393,True,50ml
토리든,세럼,20260614T072339Z,,,80,29364,토리든 다이브 인 저분자 히알루론산 세럼 50ml + 크림 80ml,다이브인 세럼,토리든 다이브인 세럼,danawa,200,https://prod.danawa.com/info/?pcode=62598371&keyword=%ED%86%A0%EB%A6%AC%EB%93%A0+%EB%8B%A4%EC%9D%B4%EB%B8%8C%EC%9D%B8+%EC%84%B8%EB%9F%BC&cate=18255390,True,50ml
토리든,세럼,20260614T072339Z,,,80,31413,토리든 다이브 인 저분자 히알루론산 세럼 50ml + 크림 100ml,다이브인 세럼,토리든 다이브인 세럼,danawa,200,https://prod.danawa.com/info/?pcode=62598377&keyword=%ED%86%A0%EB%A6%AC%EB%93%A0+%EB%8B%A4%EC%9D%B4%EB%B8%8C%EC%9D%B8+%EC%84%B8%EB%9F%BC&cate=18255390,True,50ml
토리든,세럼,20260614T072339Z,,mask_or_pack_variant,80,47320,토리든 다이브 인 저분자 히알루론산 세럼 50ml + 마스크 10매,다이브인 세럼,토리든 다이브인 세럼,danawa,200,https://prod.danawa.com/info/?pcode=62711903&keyword=%ED%86%A0%EB%A6%AC%EB%93%A0+%EB%8B%A4%EC%9D%B4%EB%B8%8C%EC%9D%B8+%EC%84%B8%EB%9F%BC&cate=18255390,False,50ml
스킨1004,앰플,20260614T072339Z,,,60,9460,스킨 1004 마다가스카르 센텔라 앰플 폼 125ml,마다가스카르 센텔라 앰플,스킨1004 센텔라 앰플,danawa,200,https://prod.danawa.com/info/?pcode=117523524&keyword=%EC%8A%A4%ED%82%A81004+%EC%84%BC%ED%85%94%EB%9D%BC+%EC%95%B0%ED%94%8C&cate=18322864,True,100ml
스킨1004,앰플,20260614T072339Z,,,80,13300,스킨 1004 마다가스카르 센텔라 앰플 100ml,마다가스카르 센텔라 앰플,스킨1004 센텔라 앰플,danawa,200,https://prod.danawa.com/info/?pcode=9484215&keyword=%EC%8A%A4%ED%82%A81004+%EC%84%BC%ED%85%94%EB%9D%BC+%EC%95%B0%ED%94%8C&cate=18255393,True,100ml
스킨1004,앰플,20260614T072339Z,,,60,8950,스킨 1004 마다가스카르 센텔라 앰플 55ml,마다가스카르 센텔라 앰플,스킨1004 센텔라 앰플,danawa,200,https://prod.danawa.com/info/?pcode=122278187&keyword=%EC%8A%A4%ED%82%A81004+%EC%84%BC%ED%85%94%EB%9D%BC+%EC%95%B0%ED%94%8C&cate=18255393,True,100ml
스킨1004,앰플,20260614T072339Z,,,80,12420,스킨 1004 마다가스카르 센텔라 톤 브라이트닝 캡슐 앰플 100ml,마다가스카르 센텔라 앰플,스킨1004 센텔라 앰플,danawa,200,https://prod.danawa.com/info/?pcode=118749221&keyword=%EC%8A%A4%ED%82%A81004+%EC%84%BC%ED%85%94%EB%9D%BC+%EC%95%B0%ED%94%8C&cate=18255393,True,100ml
스킨1004,앰플,20260614T072339Z,,,60,17000,스킨 1004 마다가스카르 센텔라 프로바이오시카 인텐시브 앰플 50ml,마다가스카르 센텔라 앰플,스킨1004 센텔라 앰플,danawa,200,https://prod.danawa.com/info/?pcode=120023388&keyword=%EC%8A%A4%ED%82%A81004+%EC%84%BC%ED%85%94%EB%9D%BC+%EC%95%B0%ED%94%8C&cate=18255393,True,100ml
스킨1004,앰플,20260614T072339Z,,,80,13390,스킨 1004 센텔라 포어마이징 프레쉬 앰플 100ml,마다가스카르 센텔라 앰플,스킨1004 센텔라 앰플,danawa,200,https://prod.danawa.com/info/?pcode=43597637&keyword=%EC%8A%A4%ED%82%A81004+%EC%84%BC%ED%85%94%EB%9D%BC+%EC%95%B0%ED%94%8C&cate=18255393,True,100ml
스킨1004,앰플,20260614T072339Z,,,60,15280,스킨 1004 마다가스카르 센텔라 프로바이오시카 글로우 선 앰플 50ml,마다가스카르 센텔라 앰플,스킨1004 센텔라 앰플,danawa,200,https://prod.danawa.com/info/?pcode=66051815&keyword=%EC%8A%A4%ED%82%A81004+%EC%84%BC%ED%85%94%EB%9D%BC+%EC%95%B0%ED%94%8C&cate=1833257,True,100ml
스킨1004,앰플,20260614T072339Z,,,80,13060,스킨 1004 마다가스카르 센텔라 포어마이징 프레쉬 앰플 100ml,마다가스카르 센텔라 앰플,스킨1004 센텔라 앰플,danawa,200,https://prod.danawa.com/info/?pcode=109745921&keyword=%EC%8A%A4%ED%82%A81004+%EC%84%BC%ED%85%94%EB%9D%BC+%EC%95%B0%ED%94%8C&cate=18255393,True,100ml
넘버즈인,세럼,20260614T072339Z,,,80,13710,넘버즈인 3번 보들보들 결 세럼 50ml,3번 보들보들 결 세럼,넘버즈인 3번 세럼,danawa,200,https://prod.danawa.com/info/?pcode=16003808&keyword=%EB%84%98%EB%B2%84%EC%A6%88%EC%9D%B8+3%EB%B2%88+%EC%84%B8%EB%9F%BC&cate=18255393,True,50ml
넘버즈인,세럼,20260614T072339Z,,,80,28850,넘버즈인 3번 보들보들 결 세럼 50ml,3번 보들보들 결 세럼,넘버즈인 3번 세럼,danawa,200,https://prod.danawa.com/info/?pcode=116096063&keyword=%EB%84%98%EB%B2%84%EC%A6%88%EC%9D%B8+3%EB%B2%88+%EC%84%B8%EB%9F%BC&cate=18255393,True,50ml
넘버즈인,세럼,20260614T072339Z,,mask_or_pack_variant,60,1550,넘버즈인 3번 참은만큼 보들보들 결 세럼 팩,3번 보들보들 결 세럼,넘버즈인 3번 세럼,danawa,200,https://prod.danawa.com/info/?pcode=30358436&keyword=%EB%84%98%EB%B2%84%EC%A6%88%EC%9D%B8+3%EB%B2%88+%EC%84%B8%EB%9F%BC&cate=1833746,False,50ml
넘버즈인,세럼,20260614T072339Z,,,80,28690,넘버즈인 3번 보들보들 결 세럼 50ml + 리필 50ml,3번 보들보들 결 세럼,넘버즈인 3번 세럼,danawa,200,https://prod.danawa.com/info/?pcode=100236317&keyword=%EB%84%98%EB%B2%84%EC%A6%88%EC%9D%B8+3%EB%B2%88+%EC%84%B8%EB%9F%BC&cate=18255393,True,50ml
넘버즈인,세럼,20260614T072339Z,,,60,73260,넘버즈인 3번 보들보들 결 세럼 80ml,3번 보들보들 결 세럼,넘버즈인 3번 세럼,danawa,200,https://prod.danawa.com/info/?pcode=118498340&keyword=%EB%84%98%EB%B2%84%EC%A6%88%EC%9D%B8+3%EB%B2%88+%EC%84%B8%EB%9F%BC&cate=18255393,True,50ml
넘버즈인,세럼,20260614T072339Z,,,80,41130,SSG 뷰티톤업 넘버즈인 3번 보들보들 결 세럼 50ml gs,3번 보들보들 결 세럼,넘버즈인 3번 세럼,danawa,200,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228199&cate_c4=0&cmpny_c=EE309&link_prod_c=LO2700435273&keyword=%EB%84%98%EB%B2%84%EC%A6%88%EC%9D%B8+3%EB%B2%88+%EC%84%B8%EB%9F%BC&r=17814218425977&cate=18255393,True,50ml
넘버즈인,세럼,20260614T072339Z,,,80,71370,SSG 뷰티톤업 넘버즈인 3번 보들보들 결 세럼 1 안티에이징 주름개선 탄력강화1 (50ml 탄력강화50ml) 기획 제품 총 100ml (A,3번 보들보들 결 세럼,넘버즈인 3번 세럼,danawa,200,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228199&cate_c4=0&cmpny_c=EE309&link_prod_c=LO2700489291&keyword=%EB%84%98%EB%B2%84%EC%A6%88%EC%9D%B8+3%EB%B2%88+%EC%84%B8%EB%9F%BC&r=17814218429126&cate=18255393,True,50ml
넘버즈인,세럼,20260614T072339Z,,,60,77400,넘버즈인 필수뷰티 2개 넘버즈인 3번 보들보들 결 세럼,3번 보들보들 결 세럼,넘버즈인 3번 세럼,danawa,200,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228199&cate_c4=0&cmpny_c=EE309&link_prod_c=LO2700391352&keyword=%EB%84%98%EB%B2%84%EC%A6%88%EC%9D%B8+3%EB%B2%88+%EC%84%B8%EB%9F%BC&r=17814218427516&cate=18255393,True,50ml
코스알엑스,에센스,20260614T072339Z,,,90,14490,코스알엑스 어드벤스드 스네일 96 뮤신 파워 에센스 100ml,어드밴스드 스네일 96 뮤신 에센스,코스알엑스 스네일 96 에센스,danawa,200,https://prod.danawa.com/info/?pcode=3929170&keyword=%EC%BD%94%EC%8A%A4%EC%95%8C%EC%97%91%EC%8A%A4+%EC%8A%A4%EB%84%A4%EC%9D%BC+96+%EC%97%90%EC%84%BC%EC%8A%A4&cate=18255393,True,100ml
코스알엑스,에센스,20260614T072339Z,,,70,12150,코스알엑스 코스알엑스 코스알엑스 어드벤스드 스네일 96 뮤신파워 에센스,어드밴스드 스네일 96 뮤신 에센스,코스알엑스 스네일 96 에센스,danawa,200,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228199&cate_c4=0&cmpny_c=EE128&link_prod_c=4702776472&keyword=%EC%BD%94%EC%8A%A4%EC%95%8C%EC%97%91%EC%8A%A4+%EC%8A%A4%EB%84%A4%EC%9D%BC+96+%EC%97%90%EC%84%BC%EC%8A%A4&r=17814218443143&cate=18255393,True,100ml
코스알엑스,에센스,20260614T072339Z,,,90,21810,코스알엑스 코스알엑스 어드벤스드 스네일 96 뮤신 파워 에센스 100ml,어드밴스드 스네일 96 뮤신 에센스,코스알엑스 스네일 96 에센스,danawa,200,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228199&cate_c4=0&cmpny_c=TH201&link_prod_c=9417924035&keyword=%EC%BD%94%EC%8A%A4%EC%95%8C%EC%97%91%EC%8A%A4+%EC%8A%A4%EB%84%A4%EC%9D%BC+96+%EC%97%90%EC%84%BC%EC%8A%A4&r=17814218448308&cate=18255393,True,100ml
코스알엑스,에센스,20260614T072339Z,,,90,22240,코스알엑스 코스알엑스 어드벤스드 스네일 96 뮤신 파워 에센스 100ml,어드밴스드 스네일 96 뮤신 에센스,코스알엑스 스네일 96 에센스,danawa,200,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228199&cate_c4=0&cmpny_c=EE309&link_prod_c=LO2697964203&keyword=%EC%BD%94%EC%8A%A4%EC%95%8C%EC%97%91%EC%8A%A4+%EC%8A%A4%EB%84%A4%EC%9D%BC+96+%EC%97%90%EC%84%BC%EC%8A%A4&r=17814218449554&cate=18255393,True,100ml
코스알엑스,에센스,20260614T072339Z,,,90,30330,UnKnown [보습광채] 코스알엑스 어드벤스드 스네일 96 뮤신 파워 에센스 100ml,어드밴스드 스네일 96 뮤신 에센스,코스알엑스 스네일 96 에센스,danawa,200,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228199&cate_c4=0&cmpny_c=EE309&link_prod_c=LO2697089960&keyword=%EC%BD%94%EC%8A%A4%EC%95%8C%EC%97%91%EC%8A%A4+%EC%8A%A4%EB%84%A4%EC%9D%BC+96+%EC%97%90%EC%84%BC%EC%8A%A4&r=17814218446249&cate=18255393,True,100ml
코스알엑스,에센스,20260614T072339Z,,,90,28820,[보습광채] 코스알엑스 어드벤스드 스네일 96 뮤신 파워 에센스 100ml,어드밴스드 스네일 96 뮤신 에센스,코스알엑스 스네일 96 에센스,danawa,200,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228199&cate_c4=0&cmpny_c=TH201&link_prod_c=9414256796&keyword=%EC%BD%94%EC%8A%A4%EC%95%8C%EC%97%91%EC%8A%A4+%EC%8A%A4%EB%84%A4%EC%9D%BC+96+%EC%97%90%EC%84%BC%EC%8A%A4&r=17814218441702&cate=18255393,True,100ml
코스알엑스,에센스,20260614T072339Z,,,90,46000,코스알엑스 [해외] 코스알엑스 코스알엑스 어드밴스드 스네일 Advanced Snail 96 뮤신 파워 에센스 100ml,어드밴스드 스네일 96 뮤신 에센스,코스알엑스 스네일 96 에센스,danawa,200,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228199&cate_c4=0&cmpny_c=EE128&link_prod_c=4768347297&keyword=%EC%BD%94%EC%8A%A4%EC%95%8C%EC%97%91%EC%8A%A4+%EC%8A%A4%EB%84%A4%EC%9D%BC+96+%EC%97%90%EC%84%BC%EC%8A%A4&r=17814218444470&cate=18255393,True,100ml
코스알엑스,에센스,20260614T072339Z,,,90,46000,코스알엑스 [해외] 코스알엑스 코스알엑스 어드밴스드 스네일 Advanced Snail 96 뮤신 파워 에센스 100ml,어드밴스드 스네일 96 뮤신 에센스,코스알엑스 스네일 96 에센스,danawa,200,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228199&cate_c4=0&cmpny_c=EE715&link_prod_c=F576312296&keyword=%EC%BD%94%EC%8A%A4%EC%95%8C%EC%97%91%EC%8A%A4+%EC%8A%A4%EB%84%A4%EC%9D%BC+96+%EC%97%90%EC%84%BC%EC%8A%A4&r=17814218449369&cate=18255393,True,100ml
에스트라,크림,20260614T072339Z,,,80,20150,에스트라 2세대 아토베리어 365 크림 80ml,아토베리어365 크림,에스트라 아토베리어365 크림,danawa,200,https://prod.danawa.com/info/?pcode=37394567&keyword=%EC%97%90%EC%8A%A4%ED%8A%B8%EB%9D%BC+%EC%95%84%ED%86%A0%EB%B2%A0%EB%A6%AC%EC%96%B4365+%ED%81%AC%EB%A6%BC&cate=18355397,True,80ml
에스트라,크림,20260614T072339Z,,,80,24684,에스트라 아토베리어 365 하이드로 수딩 크림 80ml,아토베리어365 크림,에스트라 아토베리어365 크림,danawa,200,https://prod.danawa.com/info/?pcode=122690390&keyword=%EC%97%90%EC%8A%A4%ED%8A%B8%EB%9D%BC+%EC%95%84%ED%86%A0%EB%B2%A0%EB%A6%AC%EC%96%B4365+%ED%81%AC%EB%A6%BC&cate=18355397,True,80ml
에스트라,크림,20260614T072339Z,,,60,32140,에스트라 아토베리어 365 크림 플러스 90ml,아토베리어365 크림,에스트라 아토베리어365 크림,danawa,200,https://prod.danawa.com/info/?pcode=19744340&keyword=%EC%97%90%EC%8A%A4%ED%8A%B8%EB%9D%BC+%EC%95%84%ED%86%A0%EB%B2%A0%EB%A6%AC%EC%96%B4365+%ED%81%AC%EB%A6%BC&cate=18355397,True,80ml
에스트라,크림,20260614T072339Z,,,80,20600,에스트라 2세대 아토베리어 365 크림 80ml+30ml,아토베리어365 크림,에스트라 아토베리어365 크림,danawa,200,https://prod.danawa.com/info/?pcode=45425984&keyword=%EC%97%90%EC%8A%A4%ED%8A%B8%EB%9D%BC+%EC%95%84%ED%86%A0%EB%B2%A0%EB%A6%AC%EC%96%B4365+%ED%81%AC%EB%A6%BC&cate=18355397,True,80ml
에스트라,크림,20260614T072339Z,,,60,12950,에스트라 아토베리어 365 크림 미스트 120ml,아토베리어365 크림,에스트라 아토베리어365 크림,danawa,200,https://prod.danawa.com/info/?pcode=14056271&keyword=%EC%97%90%EC%8A%A4%ED%8A%B8%EB%9D%BC+%EC%95%84%ED%86%A0%EB%B2%A0%EB%A6%AC%EC%96%B4365+%ED%81%AC%EB%A6%BC&cate=1833204,True,80ml
에스트라,크림,20260614T072339Z,,,60,18920,에스트라 아토베리어 365 바디 크림 250ml,아토베리어365 크림,에스트라 아토베리어365 크림,danawa,200,https://prod.danawa.com/info/?pcode=16167515&keyword=%EC%97%90%EC%8A%A4%ED%8A%B8%EB%9D%BC+%EC%95%84%ED%86%A0%EB%B2%A0%EB%A6%AC%EC%96%B4365+%ED%81%AC%EB%A6%BC&cate=18323719,True,80ml
에스트라,크림,20260614T072339Z,,,80,18810,에스트라 아토베리어 365 크림 (구) 80ml,아토베리어365 크림,에스트라 아토베리어365 크림,danawa,200,https://prod.danawa.com/info/?pcode=6521915&keyword=%EC%97%90%EC%8A%A4%ED%8A%B8%EB%9D%BC+%EC%95%84%ED%86%A0%EB%B2%A0%EB%A6%AC%EC%96%B4365+%ED%81%AC%EB%A6%BC&cate=18355397,True,80ml
에스트라,크림,20260614T072339Z,,,60,21490,에스트라 아토베리어 365 하이드로 수딩 크림 60ml,아토베리어365 크림,에스트라 아토베리어365 크림,danawa,200,https://prod.danawa.com/info/?pcode=14574704&keyword=%EC%97%90%EC%8A%A4%ED%8A%B8%EB%9D%BC+%EC%95%84%ED%86%A0%EB%B2%A0%EB%A6%AC%EC%96%B4365+%ED%81%AC%EB%A6%BC&cate=18355400,True,80ml
일리윤,크림,20260614T072339Z,,,70,25720,일리윤 세라마이드 아토 집중 크림 250ml 2개 + 아토 집중 크림 30ml 2개,세라마이드 아토 집중 크림,일리윤 세라마이드 아토 집중 크림,danawa,200,https://prod.danawa.com/info/?pcode=70679027&keyword=%EC%9D%BC%EB%A6%AC%EC%9C%A4+%EC%84%B8%EB%9D%BC%EB%A7%88%EC%9D%B4%EB%93%9C+%EC%95%84%ED%86%A0+%EC%A7%91%EC%A4%91+%ED%81%AC%EB%A6%BC&cate=18355397,True,200ml
일리윤,크림,20260614T072339Z,,,90,13610,일리윤 세라마이드 아토 집중 크림 200ml,세라마이드 아토 집중 크림,일리윤 세라마이드 아토 집중 크림,danawa,200,https://prod.danawa.com/info/?pcode=5513881&keyword=%EC%9D%BC%EB%A6%AC%EC%9C%A4+%EC%84%B8%EB%9D%BC%EB%A7%88%EC%9D%B4%EB%93%9C+%EC%95%84%ED%86%A0+%EC%A7%91%EC%A4%91+%ED%81%AC%EB%A6%BC&cate=18355397,True,200ml
일리윤,크림,20260614T072339Z,,,70,23900,일리윤 세라마이드 아토 집중 크림 (구) 500ml,세라마이드 아토 집중 크림,일리윤 세라마이드 아토 집중 크림,danawa,200,https://prod.danawa.com/info/?pcode=5478692&keyword=%EC%9D%BC%EB%A6%AC%EC%9C%A4+%EC%84%B8%EB%9D%BC%EB%A7%88%EC%9D%B4%EB%93%9C+%EC%95%84%ED%86%A0+%EC%A7%91%EC%A4%91+%ED%81%AC%EB%A6%BC&cate=18355397,True,200ml
일리윤,크림,20260614T072339Z,,,70,16300,일리윤 세라마이드 아토 집중 크림 (구) 230ml,세라마이드 아토 집중 크림,일리윤 세라마이드 아토 집중 크림,danawa,200,https://prod.danawa.com/info/?pcode=94242062&keyword=%EC%9D%BC%EB%A6%AC%EC%9C%A4+%EC%84%B8%EB%9D%BC%EB%A7%88%EC%9D%B4%EB%93%9C+%EC%95%84%ED%86%A0+%EC%A7%91%EC%A4%91+%ED%81%AC%EB%A6%BC&cate=18355397,True,200ml
일리윤,크림,20260614T072339Z,,,70,12300,일리윤 세라마이드 아토 집중 크림 230ml,세라마이드 아토 집중 크림,일리윤 세라마이드 아토 집중 크림,danawa,200,https://prod.danawa.com/info/?pcode=114711192&keyword=%EC%9D%BC%EB%A6%AC%EC%9C%A4+%EC%84%B8%EB%9D%BC%EB%A7%88%EC%9D%B4%EB%93%9C+%EC%95%84%ED%86%A0+%EC%A7%91%EC%A4%91+%ED%81%AC%EB%A6%BC&cate=18355397,True,200ml
일리윤,크림,20260614T072339Z,,,70,8750,일리윤 세라마이드 아토 집중 크림 150ml,세라마이드 아토 집중 크림,일리윤 세라마이드 아토 집중 크림,danawa,200,https://prod.danawa.com/info/?pcode=10096686&keyword=%EC%9D%BC%EB%A6%AC%EC%9C%A4+%EC%84%B8%EB%9D%BC%EB%A7%88%EC%9D%B4%EB%93%9C+%EC%95%84%ED%86%A0+%EC%A7%91%EC%A4%91+%ED%81%AC%EB%A6%BC&cate=18355397,True,200ml
일리윤,크림,20260614T072339Z,,,70,8370,일리윤 세라마이드 아토 집중 크림 30ml,세라마이드 아토 집중 크림,일리윤 세라마이드 아토 집중 크림,danawa,200,https://prod.danawa.com/info/?pcode=94242068&keyword=%EC%9D%BC%EB%A6%AC%EC%9C%A4+%EC%84%B8%EB%9D%BC%EB%A7%88%EC%9D%B4%EB%93%9C+%EC%95%84%ED%86%A0+%EC%A7%91%EC%A4%91+%ED%81%AC%EB%A6%BC&cate=18355397,True,200ml
일리윤,크림,20260614T072339Z,,,70,24280,일리윤 세라마이드 아토 집중 크림 500ml,세라마이드 아토 집중 크림,일리윤 세라마이드 아토 집중 크림,danawa,200,https://prod.danawa.com/info/?pcode=120750054&keyword=%EC%9D%BC%EB%A6%AC%EC%9C%A4+%EC%84%B8%EB%9D%BC%EB%A7%88%EC%9D%B4%EB%93%9C+%EC%95%84%ED%86%A0+%EC%A7%91%EC%A4%91+%ED%81%AC%EB%A6%BC&cate=18355397,True,200ml
에뛰드,크림,20260614T072339Z,,,90,9570,에뛰드 하우스 순정 2x 베리어 보습 크림 60ml,순정 2x 베리어 크림,에뛰드 순정 2x 베리어 크림,danawa,200,https://prod.danawa.com/info/?pcode=5018784&keyword=%EC%97%90%EB%9B%B0%EB%93%9C+%EC%88%9C%EC%A0%95+2x+%EB%B2%A0%EB%A6%AC%EC%96%B4+%ED%81%AC%EB%A6%BC&cate=18355397,True,60ml
에뛰드,크림,20260614T072339Z,,,70,15640,에뛰드 하우스 순정 2x 베리어 보습 크림 AD,순정 2x 베리어 크림,에뛰드 순정 2x 베리어 크림,danawa,200,https://prod.danawa.com/info/?pcode=30646763&keyword=%EC%97%90%EB%9B%B0%EB%93%9C+%EC%88%9C%EC%A0%95+2x+%EB%B2%A0%EB%A6%AC%EC%96%B4+%ED%81%AC%EB%A6%BC&cate=18355397,True,60ml
에뛰드,크림,20260614T072339Z,,,90,34200,에뛰드 필수뷰티 에뛰드 순정 2x 베리어 보습 크림 60ml,순정 2x 베리어 크림,에뛰드 순정 2x 베리어 크림,danawa,200,https://prod.danawa.com/bridge/go_link_goods.php?cate_c1=9875&cate_c2=228061&cate_c3=228184&cate_c4=229555&cmpny_c=EE309&link_prod_c=LO2698576937&keyword=%EC%97%90%EB%9B%B0%EB%93%9C+%EC%88%9C%EC%A0%95+2x+%EB%B2%A0%EB%A6%AC%EC%96%B4+%ED%81%AC%EB%A6%BC&r=17814218503678&cate=18355397,True,60ml
